channel,message_id,text,date,views
@gebeyaadama,4517,"💥 Mosturizing SPA GEL SOCKS

👉 ለእግር ልስላሴ 
👉 ለሚሰነጣጠቅ እግር
👉 ድርቀትን የሚያለሰልስ
👉 የሚታጠብ

✅በቀን ከ30 - 60 ደቂቃ ብንጠቀመው የእግራችንን ልስላሴ ሙሉ በሙሉ መመለስ ይቻላል

ዋጋ👉 600 ብር 

#beautyandhealthcare_products 

     0911762201
    0903038388
    
በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
      አድራሻችን   

📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።",2025-07-09 08:22:29+00:00,6239
@gebeyaadama,4516,Soap pump dispenser with sponge,2025-07-05 07:02:06+00:00,6491
@gebeyaadama,4515,"❇️ Soap Pump Dispenser with Sponge

⚡Dispense the perfect amount of dish soap, Every time!!
✔️Tank Capacity: 385ml
✔️Good material
✔️Proper design
✔️Easy to use
✔️Save time 
✔️Wide occasion  

      ዋጋ👉 700 ብር

      +251911762201
      +251988981322
      +251972824252

✅አዲስአበባ እና አዳማ ውስጥ ለምትኖሩ ያሉበት እናደርሳለን።

               🎄አድራሻችን🎄

📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል በቀይመስቀሉ በኩል እንደገቡ ምድር ላይ  ሱ.ቁ 33 

  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-07-05 07:02:00+00:00,6076
@gebeyaadama,4514,የፍሪጅ ማስቀመጫ,2025-06-28 08:19:55+00:00,6390
@gebeyaadama,4512,"✅Special Base for Refrigerators
📌  የፍሪጅ ማስቀመጫ
📌 እስከ 200 ኪሎ ድረስ ዕቃ የሚሸከም
📌 ወፍራም ብረት
📌 ገጠማ  የማይፈልግ
📌 ከ40*40ሣሜ እስከ 69ሣሜ*69ሣሜ  ድረስ የሚለጠጥ
📌 ከአነስተኛ ፍሪጆች እስከ Side by Side ፍሪጆች የሚሆን
📌 በተጨማሪም አውቶማቲክ  የልብስ ማጠቢያ ላውንደሪዎች እና ኦቭን ምድጃዎችን ለማስቀመጥ የሚያስችል
📌 የራሱ ጠንካራ ጎማዎች ስላሉት ለማንቀሳቀስ ቀላል
📌 ጎማ መቆለፊያ ያለው

ዋጋ 👉 2600 ብር

    +251903038388

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኬኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-06-28 08:19:01+00:00,5964
@gebeyaadama,4511,doublside plaster,2025-06-28 08:05:11+00:00,5017
@gebeyaadama,4510,"✅ Reusable convenience LVy Grip Tape
✅High Quality 
✅ ውፍራም ቲክነስ ያለው አንደኛው
✅ ደጋግሞ ለመጠቀም የሚሆን 

#አይቪ_ግሪፕ_ቴፕ_ሕይወትዎን_የሚያቀል_ፕላስተር
👉ቆራርጠን መጠቀም የምንችለዉ
👉በ ሁለቱም ጎን አጣብቆ መያዝ የሚችል 
👉ለስራ ቦታ ፣ለኪችንዎ... ተመራጭ

💯Size: 3 Meter 
Double Sided Tape 
Reusable,  Removable & Washable 
Ivy Grip Tape Life Magic Tape 
Seamless hook, 
nano-sol all-purpose tape

Lvy Grip Gel pad to suit your every  need


        3 ሜትር👉 800 ብር 


📞
      +251903038388

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-06-28 08:05:06+00:00,5029
@gebeyaadama,4509,👉Long Sewer Cleaning Wire Spring,2025-06-28 08:00:46+00:00,4563
@gebeyaadama,4508,"❇️ Long Sewer Cleaning Wire Spring

ቆሻሻ የደፈነብንን ቀዳዳዎች በቀላሉ ለመክፈት የማይመች ቦታ ላይ ዕቃ ለመሳብ ለመፈለግ የሚጠቅም 

👉Bringing more convenience to the people in their daily life.

⚡Quality iron wire and pp material
⚡Flexible spring cable and retractable claws
⚡Long enough to get deep into drains
⚡Remove any clogs and debris
⚡For kitchen, bathroom, sinks, drain, tubs, etc.

ዋጋ 👉 800 ብር

📌ለበለጠ ማብራሪያ ከላይ ያለውን ቪዲዮ ይመልከቱ።
    
            🏙 አድራሻችን

አዳማ~ ፖስታ ቤት አካባቢ ሶሬቲ ሞል ግራውንድ ፍሎር ላይ 33 ቁጥር ያገኙናል።

❣❣
ስልክ:
📱0972824252
📱0911762201

🥢
💬 Telegram Message ለመፃፍ
      @Adamagebeya21",2025-06-28 08:00:41+00:00,4284
@gebeyaadama,4507,Soap pump dispenser with sponge,2025-06-28 08:00:20+00:00,5042
@gebeyaadama,4506,"❇️ Soap Pump Dispenser with Sponge

⚡Dispense the perfect amount of dish soap, Every time!!
✔️Tank Capacity: 385ml
✔️Good material
✔️Proper design
✔️Easy to use
✔️Save time 
✔️Wide occasion  

      ዋጋ👉 700 ብር

      +251911762201
      +251988981322
      +251972824252

✅አዲስአበባ እና አዳማ ውስጥ ለምትኖሩ ያሉበት እናደርሳለን።

               🎄አድራሻችን🎄

📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል በቀይመስቀሉ በኩል እንደገቡ ምድር ላይ  ሱ.ቁ 33 

  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-06-28 08:00:15+00:00,4169
@gebeyaadama,4505,HIGH PRESSURE WATER GUN HEAD SUIT💧💦,2025-06-25 12:02:08+00:00,4888
@gebeyaadama,4504,"🚔🚍ለመኪናዎ ማጠቢያ🚗🚚   🌴🌳አትክልት ለማጠጣት🪴🌾 እና ለሌሎችም አገልግሎት የሚሆን 

💧💦HIGH PRESSURE WATER GUN HEAD SUIT💧💦

✅ ለተሽከርካሪ ማጠብ ብቻ ሳይሆን አበቦችን ለማጠጣት ፣ ወለሎችን ለማጽዳት እና ግድግዳዎችን ለማጠብ ጭምር ያገለግላል ፡፡

➡️ እስከ 15 ሜትር ድረስ በሀይል
መርጨት የሚችል እና ቆሻሻን በቀላሉ የሚያጸዳ

➡️ አጠቃቀሙ ቀላል የሆነ ሊስተካከል የሚችል ኖዜል/ 🔄የ360 ዲግሪ ሽክርክሪት ዲዛይን የውሃ ፍሰት ያለው💯

ዋጋ👉1200 ብር

📞 +251903038388
     

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21
       
            📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33

📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
 ",2025-06-25 12:02:04+00:00,4738
@gebeyaadama,4503,kitchen stiker,2025-06-21 11:55:54+00:00,5270
@gebeyaadama,4497,"💯🤩 ኪችንዎን በቅጽበት ውብ🤩 ማድረግ ይፈልጋሉ?
💁‍♀ለኪችንዎ ግርማ ሞገስ✨
💥' ሀርቪ ስቲከር '💥
✅ ለመሳቢያ ፣ ለካቢኔ ፣ ለኩሽና ፣ ለስላሳ የእንጨት ገጽና ግድግዳ ላይ የሚለጠፍ ማስጌጫ
✅ በራሱ የሚጣበቅ📎
ውሃ የማያሳልፍ (Waterproof)💯
✅ ሙቀትን🔥 እና እርጥበትን 🚿የሚቋቋም
✅ ለማፅዳት ቀላል የሆነ
✨✨አንጸባራቂ✨✨

❇️ Kitchen Sticker

👉Size: 60CM×5M
🌀Water-proof 
🌀Oil-proof 
🌀Hot-proof 

ያለው ከለር silver & golden 


📌ዋጋ👉  5 meter 1200 ብር 
           
👉0903038388

🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

👉ብዛት መውሰድ ለምትፈልጉ በቅናሽ እናስረክባለን

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-06-21 11:55:50+00:00,4190
@gebeyaadama,4496,💥Anti slip kids shoes,2025-06-17 11:33:49+00:00,5748
@gebeyaadama,4492,"💥Anti slip kids shoes 

👉የማያንሸራትት

        ዋጋ:-650ብር

📞0910500664 
     0988981322 
     0911762201 


🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 305

👉ብዛት መውሰድ ለምትፈልጉ በቅናሽ እናስረክባለን

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-06-17 11:33:43+00:00,4709
@gebeyaadama,4490,የቆርቆሮ እና የሮቶ መለጠፊያ,2025-06-16 12:50:45+00:00,4427
@gebeyaadama,4489,"✳️ HIGH POLYMER BUTYL RUBBER TAPE
🎯 አንደኛ ደረጃ የጎማ ላስትሮ
👉 Water proof tape
👉 5 ሜትር ይረዝማል
👉 ማንኛውንም ነገር በከፍተኛ ደረጃ ያጣብቃል
👉 የተቀደዱ/የተበሱ የፍሳሽ ፒቪሲ ቱቦዎችን የውሃ ታንከር ሮቶ፣ ባልዲ፣ በርሜል እና የቤት ቆርቆሮ/ዴክራ ጣራዎችን ይደፍናል ቅናሽ አርገናል 
👉 እስከ 120°c ድረስ ከፍተኛ ሙቀት እና እስከ -40°c ቅዝቃዜ ይቋቋማል
👉  አንዴ የተጠቀሙበት ለ 30 አመት ይቆያል

         ዋጋ✅ 900 ብር ብቻ!!

📞 0903038388
     

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-06-16 12:50:41+00:00,4291
@gebeyaadama,4488,አዲስ ምግብ ለሚጀምሩ ህፃናት ማስጀመሪያ,2025-06-16 12:47:17+00:00,3992
@gebeyaadama,4485,"🎯Silcone Bottle Spoon Feeder
👉 የልጆች መመገቢያ የጡጦ ማንኪያ
👉  ማንኪያና ሳህን ይዞ ማብላት ቀረ
👉  ህፃናት ከእናት ጡት ወተት ውጭ ተጨማሪ ምግብ ለማለማመድ አስፈላጊ
🎯 BPA FREE

🎯 450 ብር ብቻ

📞 +251911762201
     +251903038388

✅አዲስአበባ እና አዳማ ውስጥ ለምትኖሩ በነፃ ያሉበት እናደርሳለን።

               🎄አድራሻችን🎄

📌ቁ1 👉አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ በቀይመስቀሉ በኩል እንደገቡ ሱ.ቁ 33 ያገኙናል።

  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-06-16 12:47:13+00:00,3412
@gebeyaadama,4484,የህፃናት የሻውር ኬፕ,2025-06-16 12:46:04+00:00,3893
@gebeyaadama,4483,"✅Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

      
          📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 305
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-06-16 12:45:58+00:00,3426
@gebeyaadama,4482,✅የህፃናት የምግብ መዳመጫ,2025-06-16 12:26:25+00:00,3565
@gebeyaadama,4481,"✅የህፃናት የምግብ መዳመጫ

✅አዲስ ምግብ ለሚጀምሩ ህፃናት የሚሆን

ዋጋ👉 500 ብር

📞 +251903038388
      

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33


📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-06-16 12:26:20+00:00,3944
@gebeyaadama,4480,Door Bottom Sealer,2025-06-14 09:18:49+00:00,4199
@gebeyaadama,4479,"🎯 Door Bottom Sealer

👍 አየር ከውጭ ወደ ቤት ውስጥ እንዳይገባ ይከላከላል

👍 ከቤት ውጭ የሚመጣ የድምፅ ብክለትን እና  ብናኝ አቧራ የሚያግድ/የሚከላከል 

👍  ከቤት ውጭ ወደ ቤት ውስጥ የሚገቡ 🦟 🪰 🐀 🪳🕷️🐛🦗 ይከላከላል
    
👍 Size  93cm * 10cm 

     0911762201
     0972824252
     0988404491
     0922282582

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
      አድራሻችን   

ቁ1 - አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33
ቁ2 - አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት 3ተኛ ፎቅ 302

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።",2025-06-14 09:17:20+00:00,4328
@gebeyaadama,4476,"✅Hot Water Bag
🎯 የትኩስ ውሃ መያዢያ ከረጢት
👉 1.8 ሊትር ውሃ ይይዛል
👉 ሙቀት ከሚቋቋም ወፍራም ጎማ የተሰራ
👉 አስተማማኝ ክዳን ያለው
👉 ወፍራም ጨርቅ ያለው
👉 ከወር አበባ  ፣ ከወገብ ህመም፣ ከመደንዘዝ፣ ከደም ስር መዞርና ከውልቃት ጋር የተያያዙ ህመሞችን ለማስታገስ ይረዳል

🎯 750 ብር


     0911762201
     0972824252
     0988404491
     0922282582

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
      አድራሻችን   

📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።",2025-05-17 13:17:05+00:00,6490
@gebeyaadama,4475,"Original Derma stamp system
This handy tool can be used to improve the visible appearance of:
 • Fine lines and wrinkles
 • Hyperpigmentation, sun spots and age spots
 • Hair loss or receding hair
 • Deep wrinkles
 • Dryness and redness 
The Derma Stamp Micro Needling skin tool has an adjustable needle dial ranging from 0.5mm - 3mm. used as follows:
 • 0.5mm - 1.0 mm – treating hyper-pigmented spots, facial wrinkles and smaller scars
 • 1.5 mm – reducing deep wrinkles and scars (acne, stretch marks, surgery, burn scars)
 • 2.0 mm – heavy duty scarring removal, intended for body areas only
 • 2.5mm - 3mm – heavy duty scarring removal, intended for body areas only

ዋጋ👉2,799ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
         ✅አድራሻችን

📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-05-17 13:15:57+00:00,5496
@gebeyaadama,4474,"👉ልጆች እየተዝናኑ የሚማሩበት 
LCD WRITING TAB",2025-05-15 12:13:05+00:00,5164
@gebeyaadama,4470,"🖌Lcd writing tablet🖌
(8.5 inch)
👉ልጆች እየተዝናኑ የሚማሩበት 
LCD WRITING TAB
👉ለፅሁፍ እና ለስዕል መለማመጃ የሚሆን
👉የወረቀት እና እርሳስ ወጪን የሚቆጥብ
👉ብናኝ ወይም አይን የሚወጋ ብርሀን ስለሌለው በምቾት እና በደህንነት ለረጅም ሰአት የሚጠቀሙበት

📌ለቢሮ እና ለምግብ ቤት ለተለያዬ አገልግሎቶች መጠቀም ይችላሉ

👉ምስሉ የፈለጉትን ያህል መቆየት የሚችል ሲሆን አንድ ቁልፍ ብቻ በመጫን መቆለፍም ሆነ መሰረዝ ያስችላል ታብሌቱ ቀጭን ስለሆነ በእጅ ቦርሳ ለመያዝ አመቺ ነው።
       
     💦 ዋጋ፦ ✅ 600 ብር (8.5  inch)

📌ይዘዙን ያሉበት ድረስ በነፃ እናደርሳለን 
  
‼️ limited Stock 

     0911762201
     0972824252
     0988404491
     0922282582

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
      አድራሻችን   

📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-05-15 12:13:01+00:00,4966
@gebeyaadama,4469,HIGH PRESSURE WATER GUN HEAD SUIT💧💦,2025-05-14 13:11:15+00:00,5166
@gebeyaadama,4468,"🚔🚍ለመኪናዎ ማጠቢያ🚗🚚   🌴🌳አትክልት ለማጠጣት🪴🌾 እና ለሌሎችም አገልግሎት የሚሆን 

💧💦HIGH PRESSURE WATER GUN HEAD SUIT💧💦

✅ ለተሽከርካሪ ማጠብ ብቻ ሳይሆን አበቦችን ለማጠጣት ፣ ወለሎችን ለማጽዳት እና ግድግዳዎችን ለማጠብ ጭምር ያገለግላል ፡፡

➡️ እስከ 15 ሜትር ድረስ በሀይል
መርጨት የሚችል እና ቆሻሻን በቀላሉ የሚያጸዳ

➡️ አጠቃቀሙ ቀላል የሆነ ሊስተካከል የሚችል ኖዜል/ 🔄የ360 ዲግሪ ሽክርክሪት ዲዛይን የውሃ ፍሰት ያለው💯

ዋጋ👉1200 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21
       
            📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33

📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 305
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼

https://t.me/richsfashion

📌ያሉበት ድረስ በራሳችን ትራንስፖርት እናደርሳለን።",2025-05-14 13:11:10+00:00,5143
@gebeyaadama,4463,"💥 **Foldable High Capacity Travel Bags**  
🎯 Smart Bag

👉ሳይዙ ከፍ ዝቅ የሚል
👉 ብዙ ኪስ ስላለው በርካታ ዕቃ/ልብስ ይይዙበታል

             ✅ዋጋ 1,500 ብር",2025-04-24 13:10:42+00:00,5702
@gebeyaadama,4462,doublside plaster,2025-04-24 13:09:25+00:00,5919
@gebeyaadama,4461,"✅ Reusable convenience LVy Grip Tape
✅High Quality 
✅ ውፍራም ቲክነስ ያለው አንደኛው
✅ ደጋግሞ ለመጠቀም የሚሆን 

#አይቪ_ግሪፕ_ቴፕ_ሕይወትዎን_የሚያቀል_ፕላስተር
👉ቆራርጠን መጠቀም የምንችለዉ
👉በ ሁለቱም ጎን አጣብቆ መያዝ የሚችል 
👉ለስራ ቦታ ፣ለኪችንዎ... ተመራጭ

💯Size: 3 Meter 
Double Sided Tape 
Reusable,  Removable & Washable 
Ivy Grip Tape Life Magic Tape 
Seamless hook, 
nano-sol all-purpose tape

Lvy Grip Gel pad to suit your every  need


        3 ሜትር👉 700 ብር 


📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-04-24 13:09:21+00:00,6029
@gebeyaadama,4456,"🔹 7pcs Glass Kettle Set

🔴ማራኪ እና በዉብ ዲዛይን
✔️ 1.4L የመያዝ አቅም ያለው  ጆግ
✔️6 መጠጫ ብርጭቆ ጋር
✔️ለቤትዎ ተጨማሪ ድምቀት የሚሆን

  ዋጋ 3200 ብር 


📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
          

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼


📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-04-16 04:41:35+00:00,5142
@gebeyaadama,4453,"❇️ Watch 4 ❇️
📌ከስልክ ጋ በ Bluetooth ተገናኝቶ ስልክ መደወል እንዲሁም ማናገር ይቻላል
📌የልብ ምትን ይለካል
📌ምን ያህል ካሎሪ እንዳቃጠልን
📌ስፖርት ስንሰራ ይቆጥርልናል
📌ቴክስት መላክ እንዲሁም መቀበል የሚችሉበት
✅ሙቀት፣ክትትል፣የእንቅልፍ ክትትል፣ጥሪ አስታዋሽ፣ የማህበራዊ መልእክት አስታዋሽ


ዋጋ👉 3500 ብር 

🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 305

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-04-16 04:39:58+00:00,5063
@gebeyaadama,4450,"💥Candle  aroma lamp

💥 በኤሌክትሪክ የሚሰራ 
💥 ለቤት መልካም መዓዛን የሚሰጥ
👏colorful atmosphere lamp
🚩Purify the air & Beautify the Environment
🚩Reducing soot soothe fatigue  
⚡️safe and healthy️

       ዋጋ:-1950ብር✅

ውስን ፍሬ ነው ያለን/ Limited Stock

🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

👉ብዛት መውሰድ ለምትፈልጉ በቅናሽ እናስረክባለን

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-04-16 04:36:49+00:00,4335
@gebeyaadama,4449,"✅ የፀጉር ከርል ማረጊያ ማበጠሪያ

ዋጋ👉 300 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
         ✅አድራሻችን

📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-04-16 04:36:40+00:00,4886
@gebeyaadama,4448,"📌 2 PCs Silicon Brush Spatula

      ",2025-04-16 04:35:15+00:00,4248
@gebeyaadama,4447,"📌 2 PCs Silicon Brush Spatula

✅ አንድ ብሩሽ እና አንድ ስፓቹላ 

              ዋጋ፦ ✅ 400 ብር

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
      አድራሻችን   

📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።",2025-04-16 04:35:10+00:00,4909
@gebeyaadama,4438,"Intelligent Electrical Breast Pump

✔️የእናት❤ ጡት ማለቢያ",2025-03-24 08:05:03+00:00,7395
